Electorate,15-29 years (%),30-64 years (%),65 years and over (%),No qualification (%),Level 1 certificate (%),Level 2 certificate (%),Level 3 certificate (%),Level 4 certificate (%),Level 5 diploma (%),Level 6 diploma (%),Bachelor degree and level 7 qualification (%),Post-graduate and honours degrees (%),Masters degree (%),Doctorate degree (%),Overseas secondary school qualification (%),Total people - religious affiliation (%),  Adventist (%),  Anglican (%),  Baptist (%),  Catholicism (%),"  Evangelical, Born Again and Fundamentalist (%)",  Jehovah's Witnesses (%),  Latter-day Saints (%),  Methodist (%),  Pentecostal (%),"  Presbyterian, Congregational and Reformed (%)","  Maori Religions, Beliefs and Philosophies (%)",  Buddhism (%),  Hinduism (%),  Islam (%),  Judaism (%),  Spiritualism and New Age religions (%),  Sikhism (%),  Jedi (%),  Other religions (%),European (%),Maori (%),Pacific Peoples (%),Asian (%),Middle Eastern/Latin American/African (%),Other ethnicity (%),Regular smoker (%),Ex-smoker (%),Never smoked regularly (%),No dependent children (%),One dependent child (%),Two dependent children (%),Three dependent children (%),Four or more dependent children (%),Year
panmure-otahuhu,25.33567354102676,47.38043001316366,10.223782360684512,9.021500658183413,6.143045195261078,6.064063185607722,7.819218955682315,5.283018867924527,3.4839842035980686,3.545414655550679,14.874945151382185,5.607722685388328,4.510750329091707,0.8512505484861781,5.906099166301009,96.80561649846423,0.3861342694164106,3.826239578762615,0.8161474330846862,10.52215884159719,0.8512505484861781,0.4826678367705133,0.9653356735410266,1.3953488372093021,1.6761737604212374,3.352347520842474,0.6669591926283457,1.8165862220272044,4.642387011847302,2.308029837648091,0.1404124616059675,0.4738920579201404,0.5879771829749889,0.3949100482667836,0.8863536638876698,57.99034664326458,12.180781044317682,12.29486616937253,24.344010530934618,2.8170250109697235,1.079420798595875,9.45151382185169,15.831505046072838,54.602896007020604,2.167617376042123,3.3260201842913553,3.0978499341816583,1.0267661254936375,0.3422553751645458,2023
papakura,18.472236218885417,46.02438778595183,17.73657160133024,11.679935503375996,8.65665625314925,7.608586113070643,7.800060465585005,6.792300715509423,3.748866270281165,4.0511941953038395,11.639625113372972,4.645772447848433,3.1845208102388396,0.6550438375491283,4.242668547818201,98.11548926735867,0.26201753501965136,6.741912728005644,0.9573717625718028,7.538042930565353,0.8868285800665123,0.49380227753703526,0.5441902650408144,1.2697772850952331,1.8643555376398266,4.373677315328026,0.8868285800665123,0.8969061775672681,2.1566058651617452,0.725587020054419,0.12093117000906983,0.43333669253250023,0.24186234001813967,0.5139574725385467,0.5945782525445933,78.29285498337197,11.770633880882798,6.671369545500354,10.813262118310995,1.2093117000906983,1.169001310087675,8.86828580066512,19.67147032147536,51.62753199637207,2.196916255164769,3.1039000302327926,3.587624710269072,1.3302428700997682,0.3728711075279653,2023
port waikato,18.962824117463292,44.913048005831506,15.911694262209727,13.162553368738935,8.226595855461834,7.508070394668333,8.059981255857545,6.362595022388836,3.498906591690097,3.5509736540664383,11.277725710715401,4.029990627928772,2.8116213683223994,0.5831510986150161,4.675622201395397,99.94793293762366,0.22909507445589922,5.7690305112985545,0.8122461730709154,9.309590752889722,0.8018327605956471,0.49984379881287094,0.8226595855461835,1.926481307924607,1.6036655211912947,4.15495157763199,1.0725814849526192,0.9892741851504738,2.3638446318858692,2.9990627928772255,0.07289388732687702,0.44777673643653026,0.5206706237634073,0.3748828491096532,0.6456315734666249,70.1864000833073,12.860564406956163,10.048943038633762,16.598979485577424,2.249297094657919,1.135061959804228,9.642819952098304,17.911069457461213,52.15036967614287,2.4471519316880146,3.42601270436322,3.7175882536707276,1.3953972716859318,0.47901697386233466,2023
takanini,19.920920201294027,46.010064701653484,16.182602444284687,10.107836089144499,6.534867002156722,6.340762041696621,7.785765636232925,5.16175413371675,3.3788641265276773,3.9324227174694455,14.816678648454348,5.686556434219985,4.306254493170381,0.9130122214234362,6.556434219985621,98.9000718907261,0.2156721782890007,6.153846153846153,1.128684399712437,10.007189072609632,0.7189072609633357,0.41696621135873463,0.8483105679367361,1.2940330697340041,1.3946800862688713,3.6736161035226456,0.33788641265276775,1.4881380301941047,7.361610352264557,3.227893601725377,0.1294033069734004,0.39539899352983454,0.704529115744069,0.3810208483105679,0.7332854061826024,63.191948238677206,7.9726815240833915,8.425593098490292,26.836808051761317,2.0992092020129403,0.9417685118619696,7.32566498921639,16.534867002156723,57.23220704529115,2.473040977713875,3.7886412652767785,3.853342918763479,1.1214953271028036,0.33069734004313445,2023
tamaki,28.346782536726668,46.98944754810677,10.542106352162218,6.093523691289054,4.738257810883509,5.286571487688806,8.13159528243327,3.9933788537140495,3.4761018001241464,3.7243947858472994,19.563418166770123,7.645354852058762,6.321125594868611,1.1069728946823918,6.341816677012208,96.96875646596317,0.14483757500517278,5.648665425201738,0.7034967928822679,10.169666873577489,0.6828057107386716,0.16552865714876885,0.4552038071591143,0.951789778605421,0.7862611214566521,2.876060417959859,0.2069108214359611,1.8104696875646593,6.610800744878957,2.120835919718601,0.14483757500517278,0.42416718394372027,0.7862611214566521,0.4965859714463066,0.8897165321746326,63.48024001655287,6.5383819573763695,5.63831988412994,25.915580384854124,3.072625698324022,1.0552451893234016,7.624663769915167,15.15621767018415,60.25243120215187,1.903579557210842,3.2588454376163876,3.35195530726257,0.9207531553900269,0.186219739292365,2023
te atatu,20.055875380968505,46.207246867592275,14.02810700982052,8.889265154080595,6.8912969861158135,6.637317981713512,8.355909244835761,5.545208262783609,3.310193024043346,3.8435489332881807,14.7646461225872,5.62986793091771,4.173721639011175,0.7280731459532678,6.3494751100575675,99.48357602438197,0.1777853030816119,5.5367422959702,1.1175076193701319,10.082966474771418,0.8635286149678293,0.3386386725364036,0.7111412123264477,1.5662038604808668,1.9048425330172702,3.9451405350491027,0.39790044023027427,1.4307483914663053,2.378936674568235,1.4222824246528953,0.1693193362682018,0.3640365729766339,0.29630883846935313,0.43176430748391464,0.6180155773789365,67.26210633254318,8.533694547917372,8.118862174060277,23.07822553335591,2.378936674568235,1.1259735861835418,6.874365052488994,16.280054182187605,56.53572637995259,2.8360988824923803,3.9536065018625117,4.343040975279377,1.2529630883846934,0.33017270572299356,2023
upper harbour,21.563114984537528,46.506887826820346,11.751475962890076,10.163058757379813,6.501265111048636,6.311498453753163,8.441102052291257,5.229125667697499,3.633680067472589,3.436885015462468,14.063817824008998,4.638740511667136,3.668822041045825,0.6114703401743042,7.6117514759628895,99.69075063255552,0.43576047230812476,3.746134382906944,1.1948271014900198,11.287601911723362,1.1034579701996066,0.3935901040202418,1.1315715490581952,1.7781838628057354,2.0312060725330334,4.132696092212538,0.6395839190328929,1.9679505201012089,3.373629463030644,1.9749789148158559,0.11245431543435479,0.3584481304470059,0.3514197357323587,0.4919876300253022,0.6255271296035985,54.67388248524038,10.465279730109645,11.34382906944054,31.339612032611754,3.0222097272982853,1.3424233904976106,8.567613157154904,14.520663480461064,56.31149845375316,3.001124543154343,4.139724486927187,4.062412145066067,1.1315715490581952,0.37953331459094747,2023
whangaparaoa,22.315709477798283,46.88958853544675,12.783628270546085,9.081532949734013,6.323960482032353,5.971121485180763,8.592986646401043,5.1297361849962,3.4089675388122895,3.8812289653674945,15.66062316795136,5.515144935403322,4.348062099663446,0.8685267614808381,6.834219954402346,98.3389425686679,0.3148409510368038,4.945174248181522,1.02594723699924,11.355987406361958,0.9173813918141352,0.29312778199978284,1.0802301595917925,1.3462164802952992,1.6773423081098686,3.8866572576267506,0.43426338074041904,1.9758983823689065,3.3546846162197372,1.8673325371838019,0.2117033981109543,0.4125502117033981,0.4234067962219086,0.3908370426663771,0.6296819020736076,57.86559548366084,9.352947562696775,8.278145695364238,30.859841493866025,2.459016393442623,1.1399413744436,7.501899902290739,14.640104223211377,58.33785691021605,2.898708066442297,3.848659211811964,4.011507979589622,1.069373575073282,0.2551297361849962,2023
auckland central,20.713658597767463,47.04628119904678,12.680295998996613,8.190141728333124,6.685062084535306,6.603536937162925,8.378276683807853,5.32421923993478,3.361344537815126,4.1452401856264895,15.044525272795687,6.126928383293617,4.302019315188762,0.8089803085413272,6.1143860529286345,98.77712278941428,0.200677285839709,5.518625360591998,1.3169446883230902,9.852000501693215,0.7337263263514361,0.3888122413144362,0.8654207951837449,1.3483005142355449,1.8060955725573808,3.4616831807349797,0.41389690204439983,1.3232158535055816,2.7843973410259633,1.5740624608052176,0.1693214599272545,0.43271039759187246,0.2947447635770727,0.5016932145992725,0.6145741878841089,70.31230402608806,8.729461934027343,6.145741878841089,20.506710146745263,1.950332371754672,1.1538943935783268,6.935908691834943,16.141979179731596,56.214724695848496,2.8910071491283085,4.057443873071617,4.414900288473598,1.273046532045654,0.35745641540198164,2024
botany,27.723768018773043,42.926583975863224,9.763660744217232,10.006704659738515,5.9084813945692245,5.556486758297016,9.897753938987595,4.894401609118336,3.310425745893396,3.142809252430439,12.655045256453231,3.8803218236674484,2.966811934294334,0.6034193764666442,7.241032517599731,95.39054642976869,0.3938987596379483,3.1847133757961776,1.089507207509219,10.96211867247737,1.3157894736842104,0.4693261816962789,1.1146496815286622,1.6426416359369762,2.1873952396915857,4.215554810593361,0.771035869929601,1.7096882333221586,4.53402614817298,2.975192758967482,0.06704659738518269,0.3017096882333221,0.511230305062018,0.4022795843110961,0.5782769024472006,46.84880992289641,11.78343949044586,13.83674153536708,31.562185719074748,3.092524304391552,1.0643647334897752,8.950720750921889,12.58799865906805,54.79383171304056,2.5645323499832378,3.553469661414683,3.3020449212202476,0.9973181361045929,0.4022795843110961,2024
east coast bays,20.57874106525248,45.7804934286373,14.722158173852891,10.883098916301591,6.6059488125432315,6.640534931980631,8.68111597878718,5.314733686880332,3.654599953885173,3.700714779801707,13.396356928752592,4.991929905464606,3.550841595572976,0.5418492045192529,6.848051648605027,99.2045192529398,0.3804473138113903,5.257090154484667,1.17592806087157,11.966797325340096,0.887710398893244,0.2766889554991929,1.2912151256629005,1.5679040811620935,1.9137652755360848,3.9543463223426327,0.5303204980401198,1.2681577127046344,2.674659903158865,1.7869495042656214,0.14987318422872953,0.39197602029052336,0.4611482591653216,0.4265621397279224,0.576435323956652,62.39335946506802,10.871570209822458,9.36130966105603,24.486972561678577,2.9513488586580583,1.1413419414341712,8.035508415955729,15.310122204288678,57.00945353931288,3.1819229882407187,3.873645376988702,3.9774037353008986,1.2681577127046344,0.32280378141572513,2024
epsom,21.575421575421576,47.562947562947556,10.88011088011088,10.117810117810118,6.822206822206822,6.560406560406561,8.4007084007084,5.882805882805883,3.472703472703473,3.503503503503503,13.983213983213982,5.151305151305151,3.657503657503657,0.6699006699006699,5.982905982905983,100.02310002310001,0.3927003927003927,4.011704011704011,1.1781011781011779,9.763609763609765,0.8701008701008699,0.5698005698005697,0.8547008547008548,1.4784014784014783,1.6632016632016633,3.3264033264033257,0.5005005005005004,1.686301686301686,4.85100485100485,2.5102025102025105,0.1386001386001386,0.4004004004004003,0.5775005775005775,0.562100562100562,0.7238007238007238,63.50196350196349,10.356510356510356,11.858011858011857,23.9008239008239,2.5025025025025025,1.232001232001232,8.73180873180873,15.43081543081543,55.52475552475552,2.6488026488026484,3.9655039655039652,4.242704242704242,1.2628012628012628,0.36960036960036957,2024
kaipara ki mahurangi,21.277061010277716,46.173190465777395,12.934616225672425,9.5068882571616,6.565711786573365,5.904220424229171,8.555652744369121,5.133391646621474,3.422261097747649,3.5972009621692544,14.990159632626284,5.040454843647496,3.6792040236168813,0.6614913623441941,7.106931992127706,99.16356877323419,0.41548217800131204,4.597638311830308,1.1589766017931336,11.863109556090095,1.104307894161382,0.36081347036956046,1.0933741526350316,1.6181937458998468,2.006341570085283,3.9580144325388154,0.5576208178438662,1.6181937458998468,3.8268095342226105,2.1594139514541872,0.18040673518478023,0.3772140826590859,0.51935272250164,0.34441285808003497,0.7161600699759457,55.013120489831614,9.84583424447846,9.949704788978787,31.325169472993657,2.8537065383774323,1.2683140170566367,7.932429477367155,14.339602011808442,57.276404985786144,2.8974415044828343,4.056418106275967,4.171222392302646,1.0824404111086814,0.34987972884321006,2024
kelston,21.473565804274468,46.52418447694038,13.532058492688417,9.100112485939258,6.321709786276715,5.9730033745781785,8.31271091113611,4.758155230596175,3.2733408323959505,3.8132733408323958,15.331833520809901,5.838020247469067,4.37570303712036,0.7536557930258717,7.52530933633296,99.52755905511812,0.281214848143982,5.00562429696288,1.1473565804274466,10.48368953880765,1.0011248593925761,0.40494938132733405,1.2373453318335208,1.5410573678290214,1.8785151856017999,3.937007874015748,0.3374578177727784,1.9122609673790776,4.195725534308211,2.148481439820023,0.14623172103487067,0.4161979752530933,0.49493813273340825,0.40494938132733405,0.6186726659167604,58.908886389201356,8.290213723284591,9.966254218222723,30.06749156355456,2.125984251968504,1.1136107986501689,7.919010123734534,15.410573678290213,57.64904386951631,2.868391451068617,4.195725534308211,3.937007874015748,1.1698537682789654,0.281214848143982,2024
mangere,25.905821685439,46.71597231646085,9.288913013977474,7.877595331795359,5.217804315375221,5.502781924277379,8.393269100284977,4.417152937983444,3.6368571040846795,3.6300719229203424,17.417560048853304,6.303433301669155,4.898900800651378,0.8142217397204505,6.961595874609852,99.1043560863075,0.20355543493011263,3.70470891572805,0.997421631157552,11.3244673632786,0.7463699280770796,0.2714072465734835,0.9227846383498439,1.241688153073687,1.5470213054688562,3.080472248609038,0.4138960510245624,2.008413624643778,5.998100149273986,3.4468720314832404,0.1831998914371014,0.3731849640385398,0.8142217397204505,0.3935405075315511,0.8277921020491248,52.89727235717194,8.237209933505223,8.908942868774597,34.882616365856975,3.663997828742028,1.0517030804722487,7.992943411589091,13.041118197855884,59.99457185506852,2.5715836612837566,3.853982901343466,3.881123626000814,1.07205862396526,0.25783688424480933,2024
manurewa,21.81383705052344,45.90350477924442,15.350477924442425,9.75193445607647,7.009558488848429,6.725079654073736,8.887118798361403,5.621301775147931,3.356850250341374,3.857532999544834,13.746017296313154,6.06508875739645,4.699590350477925,1.0810195721438325,5.473372781065089,98.97587619481111,0.13654984069185253,6.520254893035958,1.1151570323167956,9.069185252617206,0.785161583978152,0.432407828857533,0.5348202093764225,1.2289485662266728,1.6385980883022306,3.516158397815203,0.45516613563950836,1.3086026399635866,2.810650887573965,1.615839781520255,0.13654984069185253,0.5234410559854347,0.2958579881656805,0.5803368229403733,0.9330905780609923,74.52207555757852,9.171597633136095,6.508875739644971,16.465634956759217,2.1051433773327264,1.103777878925808,7.85161583978152,18.34319526627219,55.65543923532089,2.43513882567137,3.334091943559399,3.6640873918980423,1.1606736458807465,0.31861629494765586,2024
maungakiekie,32.57761174803556,45.79415174545923,9.583923740821849,5.680793507664562,4.160762591781528,4.611619219373953,6.891665593198505,3.8387221435012235,3.503800077289708,3.4909184593584954,17.274249645755507,5.886899394563957,5.01094937524153,0.734252222079093,7.819142084245781,90.09403581089785,0.14169779724333376,3.349220662115162,0.7471338400103053,9.893082571170938,0.5410279531109107,0.1288161793121216,0.4250933917300013,0.9403581089784877,1.2108720855339432,2.4217441710678864,0.2318691227618189,2.099703722787582,7.999484735282751,2.8983640345227357,0.1545794151745459,0.4122117737987891,1.2366353213963672,0.3735669200051526,0.734252222079093,44.647687749581344,5.30722658765941,5.48756923869638,36.75125595774829,4.070591266263043,0.8373051655287903,7.857786938039417,11.748035553265488,59.24256086564472,1.8163081283009148,3.027180213834858,2.486152260723947,0.5796728069045471,0.11593456138090945,2024
mt albert,20.2324352879028,47.94506075013206,13.438985736925515,8.483888008452192,7.004754358161648,6.920232435287901,8.251452720549391,5.6207078711040666,3.3174854727945053,4.004226096143687,15.625990491283678,6.201796090861066,4.204965662968832,0.7818277865821446,5.7263602746962485,99.66191230850501,0.31695721077654515,6.698362387744321,0.9086106708927627,9.276281035393556,0.7290015847860537,0.3909138932910723,0.7290015847860537,1.2995245641838349,1.468568409931326,3.6555731642894878,0.20073956682514524,1.09878499735869,2.0707871104067617,1.4474379292128894,0.30639197041732696,0.4226096143687268,0.2641310089804543,0.4014791336502905,0.6656101426307448,76.71421024828314,8.37823560486001,6.856840993132594,15.25620707871104,1.8383518225039621,1.172741679873217,7.0364500792393025,17.62282091917591,56.35499207606972,2.8420496566296882,3.824617010036978,4.300052826201795,1.2044374009508718,0.28526148969889065,2024
mt roskill,22.764304660856386,47.08222811671087,13.196286472148541,8.980674497915876,5.977643046608564,6.536566881394467,8.488063660477453,4.812428950359985,3.32512315270936,3.8272072754831377,16.24668435013263,6.8018188707843885,4.80295566502463,0.9283819628647214,5.1439939370973855,99.16635089048881,0.39787798408488056,5.598711633194391,1.0136415308829103,10.30693444486548,0.7010231148162182,0.3031451307313376,1.0136415308829103,1.6862447896930657,1.7620310723759,3.6377415687760513,0.378931413414172,1.354679802955665,2.3777946191739296,1.600985221674877,0.2652519893899204,0.40735126942023486,0.35998484274346343,0.44524441076165205,0.8431223948465328,70.9549071618037,9.52065176203107,11.43425539977264,15.242516104585071,2.3872679045092835,1.4494126563092078,8.317544524441077,17.847669571807504,56.05342932929139,2.226222053808261,3.2398635846911703,3.628268283440697,1.0799545282303904,0.2936718453959833,2024
new lynn,20.730049834962134,48.26224839816193,11.766228723059996,8.75671477574267,5.947835091579833,6.355575690893793,8.471943563523396,4.9123034107824735,3.604944663775807,3.8832438029900973,15.371173386835805,5.734256682415378,4.148598796194421,0.7378163225681187,7.093392013461912,99.13274221733221,0.2847712122192739,4.782861950682804,1.0549478998123096,9.66280499644036,0.7378163225681187,0.4077405993139603,0.847841563652838,1.3914956960714515,1.7021552003106597,3.6437771018057084,0.31713157724419133,2.0192867775548504,3.1777878454468964,1.7150993463206265,0.17474597113455442,0.36890816128405923,0.31065950423920785,0.33654779625914183,0.731344249563135,61.80182512458741,8.122451621254287,8.446055271503463,28.062908549608434,2.3040579897741247,1.1973335059219468,7.319914568636335,15.51355899294544,57.02543524690958,2.8736004142126723,4.019157336094752,4.504562811468514,1.1908614329169633,0.27829913921429034,2024
north shore,20.41300735817707,46.309043436980765,14.835034417279847,8.889152622834084,6.776643721813434,6.622359363873724,8.390695466413483,5.3643484452883925,3.3586517920721572,4.0944694991692385,15.523380014241633,6.052694042250177,4.59292665558984,0.8307619273676714,6.195110372656064,99.89318775219557,0.30856871587942086,6.290054592926656,0.8426299549014953,11.405174460004746,0.7120816520294327,0.3441727984808925,0.7002136244956088,1.4004272489912175,1.4835034417279847,3.963921196297175,0.2729646332779492,1.5309755518632804,2.516021837170662,1.6377877996676948,0.24922857821030148,0.3560408260147163,0.21362449560882982,0.34417279848089244,0.7358177070970804,69.35675290766675,8.53311179681937,7.393781153572278,21.552338001424165,2.2074531212912416,1.3292190837882742,7.19202468549727,15.772608592451936,58.34322335627817,2.9195347733206742,3.8215048658912885,4.035129361500119,1.3410871113220981,0.30856871587942086,2024
northcote,22.455247455247456,46.7971217971218,11.925236925236927,8.248508248508248,6.16005616005616,6.37943137943138,8.643383643383643,5.045630045630045,3.2204282204282197,3.86977886977887,15.426465426465427,5.616005616005616,4.387504387504388,0.8950508950508951,7.177957177957178,98.79782379782378,0.22815022815022815,5.1772551772551765,0.9915759915759914,9.757809757809758,0.8950508950508951,0.28957528957528955,0.8687258687258688,1.316251316251316,1.684801684801685,3.7995787995787995,0.40365040365040367,1.7813267813267815,2.965952965952966,1.755001755001755,0.2106002106002106,0.3334503334503334,0.31590031590031586,0.39487539487539486,0.6669006669006668,62.135837135837136,7.862407862407863,7.265707265707265,27.878202878202877,2.4657774657774656,1.0705510705510706,6.7830817830817836,14.487539487539486,58.75745875745876,3.237978237978238,4.124254124254124,4.176904176904177,1.2548262548262548,0.26325026325026324,2024
pakuranga,35.47891936144085,42.80597625869832,8.851821530904626,6.692591076545232,3.970528039295948,4.369627507163323,9.660253786328287,3.765861645517806,3.2541956610724525,3.29512893982808,17.836676217765046,6.600491199345068,5.873925501432666,0.7981989357347525,8.964388047482604,94.82194023741303,0.2865329512893983,2.722063037249284,0.7163323782234957,9.701187065083912,0.757265656979124,0.22513303315595581,0.49119934506754,1.0130986492018013,1.1563651248465001,2.793696275071633,0.255832992222677,2.609496520671306,7.61358984854687,4.246827670896439,0.13303315595579207,0.2967662709783054,1.0335652885796152,0.3274662300450266,0.9107654523127303,42.294310274252965,6.610724519033975,6.968890708145723,42.724109701187075,4.021694637740484,0.9516987310683588,7.736389684813755,12.095783872288171,62.484650020466646,2.046663937781416,3.0495292672943104,2.660663119115841,0.6753990994678674,0.1637331150225133,2024
panmure-otahuhu,25.33567354102676,47.38043001316366,10.223782360684512,9.021500658183413,6.143045195261078,6.064063185607722,7.819218955682315,5.283018867924527,3.4839842035980686,3.545414655550679,14.874945151382185,5.607722685388328,4.510750329091707,0.8512505484861781,5.906099166301009,96.80561649846423,0.3861342694164106,3.826239578762615,0.8161474330846862,10.52215884159719,0.8512505484861781,0.4826678367705133,0.9653356735410266,1.3953488372093021,1.6761737604212374,3.352347520842474,0.6669591926283457,1.8165862220272044,4.642387011847302,2.308029837648091,0.1404124616059675,0.4738920579201404,0.5879771829749889,0.3949100482667836,0.8863536638876698,57.99034664326458,12.180781044317682,12.29486616937253,24.344010530934618,2.8170250109697235,1.079420798595875,9.45151382185169,15.831505046072838,54.602896007020604,2.167617376042123,3.3260201842913553,3.0978499341816583,1.0267661254936375,0.3422553751645458,2024
papakura,18.472236218885417,46.02438778595183,17.73657160133024,11.679935503375996,8.65665625314925,7.608586113070643,7.800060465585005,6.792300715509423,3.748866270281165,4.0511941953038395,11.639625113372972,4.645772447848433,3.1845208102388396,0.6550438375491283,4.242668547818201,98.11548926735867,0.26201753501965136,6.741912728005644,0.9573717625718028,7.538042930565353,0.8868285800665123,0.49380227753703526,0.5441902650408144,1.2697772850952331,1.8643555376398266,4.373677315328026,0.8868285800665123,0.8969061775672681,2.1566058651617452,0.725587020054419,0.12093117000906983,0.43333669253250023,0.24186234001813967,0.5139574725385467,0.5945782525445933,78.29285498337197,11.770633880882798,6.671369545500354,10.813262118310995,1.2093117000906983,1.169001310087675,8.86828580066512,19.67147032147536,51.62753199637207,2.196916255164769,3.1039000302327926,3.587624710269072,1.3302428700997682,0.3728711075279653,2024
port waikato,18.962824117463292,44.913048005831506,15.911694262209727,13.162553368738935,8.226595855461834,7.508070394668333,8.059981255857545,6.362595022388836,3.498906591690097,3.5509736540664383,11.277725710715401,4.029990627928772,2.8116213683223994,0.5831510986150161,4.675622201395397,99.94793293762366,0.22909507445589922,5.7690305112985545,0.8122461730709154,9.309590752889722,0.8018327605956471,0.49984379881287094,0.8226595855461835,1.926481307924607,1.6036655211912947,4.15495157763199,1.0725814849526192,0.9892741851504738,2.3638446318858692,2.9990627928772255,0.07289388732687702,0.44777673643653026,0.5206706237634073,0.3748828491096532,0.6456315734666249,70.1864000833073,12.860564406956163,10.048943038633762,16.598979485577424,2.249297094657919,1.135061959804228,9.642819952098304,17.911069457461213,52.15036967614287,2.4471519316880146,3.42601270436322,3.7175882536707276,1.3953972716859318,0.47901697386233466,2024
takanini,19.920920201294027,46.010064701653484,16.182602444284687,10.107836089144499,6.534867002156722,6.340762041696621,7.785765636232925,5.16175413371675,3.3788641265276773,3.9324227174694455,14.816678648454348,5.686556434219985,4.306254493170381,0.9130122214234362,6.556434219985621,98.9000718907261,0.2156721782890007,6.153846153846153,1.128684399712437,10.007189072609632,0.7189072609633357,0.41696621135873463,0.8483105679367361,1.2940330697340041,1.3946800862688713,3.6736161035226456,0.33788641265276775,1.4881380301941047,7.361610352264557,3.227893601725377,0.1294033069734004,0.39539899352983454,0.704529115744069,0.3810208483105679,0.7332854061826024,63.191948238677206,7.9726815240833915,8.425593098490292,26.836808051761317,2.0992092020129403,0.9417685118619696,7.32566498921639,16.534867002156723,57.23220704529115,2.473040977713875,3.7886412652767785,3.853342918763479,1.1214953271028036,0.33069734004313445,2024
tamaki,28.346782536726668,46.98944754810677,10.542106352162218,6.093523691289054,4.738257810883509,5.286571487688806,8.13159528243327,3.9933788537140495,3.4761018001241464,3.7243947858472994,19.563418166770123,7.645354852058762,6.321125594868611,1.1069728946823918,6.341816677012208,96.96875646596317,0.14483757500517278,5.648665425201738,0.7034967928822679,10.169666873577489,0.6828057107386716,0.16552865714876885,0.4552038071591143,0.951789778605421,0.7862611214566521,2.876060417959859,0.2069108214359611,1.8104696875646593,6.610800744878957,2.120835919718601,0.14483757500517278,0.42416718394372027,0.7862611214566521,0.4965859714463066,0.8897165321746326,63.48024001655287,6.5383819573763695,5.63831988412994,25.915580384854124,3.072625698324022,1.0552451893234016,7.624663769915167,15.15621767018415,60.25243120215187,1.903579557210842,3.2588454376163876,3.35195530726257,0.9207531553900269,0.186219739292365,2024
te atatu,20.055875380968505,46.207246867592275,14.02810700982052,8.889265154080595,6.8912969861158135,6.637317981713512,8.355909244835761,5.545208262783609,3.310193024043346,3.8435489332881807,14.7646461225872,5.62986793091771,4.173721639011175,0.7280731459532678,6.3494751100575675,99.48357602438197,0.1777853030816119,5.5367422959702,1.1175076193701319,10.082966474771418,0.8635286149678293,0.3386386725364036,0.7111412123264477,1.5662038604808668,1.9048425330172702,3.9451405350491027,0.39790044023027427,1.4307483914663053,2.378936674568235,1.4222824246528953,0.1693193362682018,0.3640365729766339,0.29630883846935313,0.43176430748391464,0.6180155773789365,67.26210633254318,8.533694547917372,8.118862174060277,23.07822553335591,2.378936674568235,1.1259735861835418,6.874365052488994,16.280054182187605,56.53572637995259,2.8360988824923803,3.9536065018625117,4.343040975279377,1.2529630883846934,0.33017270572299356,2024
upper harbour,21.563114984537528,46.506887826820346,11.751475962890076,10.163058757379813,6.501265111048636,6.311498453753163,8.441102052291257,5.229125667697499,3.633680067472589,3.436885015462468,14.063817824008998,4.638740511667136,3.668822041045825,0.6114703401743042,7.6117514759628895,99.69075063255552,0.43576047230812476,3.746134382906944,1.1948271014900198,11.287601911723362,1.1034579701996066,0.3935901040202418,1.1315715490581952,1.7781838628057354,2.0312060725330334,4.132696092212538,0.6395839190328929,1.9679505201012089,3.373629463030644,1.9749789148158559,0.11245431543435479,0.3584481304470059,0.3514197357323587,0.4919876300253022,0.6255271296035985,54.67388248524038,10.465279730109645,11.34382906944054,31.339612032611754,3.0222097272982853,1.3424233904976106,8.567613157154904,14.520663480461064,56.31149845375316,3.001124543154343,4.139724486927187,4.062412145066067,1.1315715490581952,0.37953331459094747,2024
whangaparaoa,22.315709477798283,46.88958853544675,12.783628270546085,9.081532949734013,6.323960482032353,5.971121485180763,8.592986646401043,5.1297361849962,3.4089675388122895,3.8812289653674945,15.66062316795136,5.515144935403322,4.348062099663446,0.8685267614808381,6.834219954402346,98.3389425686679,0.3148409510368038,4.945174248181522,1.02594723699924,11.355987406361958,0.9173813918141352,0.29312778199978284,1.0802301595917925,1.3462164802952992,1.6773423081098686,3.8866572576267506,0.43426338074041904,1.9758983823689065,3.3546846162197372,1.8673325371838019,0.2117033981109543,0.4125502117033981,0.4234067962219086,0.3908370426663771,0.6296819020736076,57.86559548366084,9.352947562696775,8.278145695364238,30.859841493866025,2.459016393442623,1.1399413744436,7.501899902290739,14.640104223211377,58.33785691021605,2.898708066442297,3.848659211811964,4.011507979589622,1.069373575073282,0.2551297361849962,2024
